File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF000DQV	gtf	transcription start sites	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	1	1						3199310	Barbara Wold, Caltech	84b098b5a0b1be586a9490d704a36c6d	https://www.encodeproject.org/files/ENCFF000DQV/@@download/ENCFF000DQV.gtf.gz	hg19	
ENCFF000DQX	gtf	transcription start sites	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	2	1						3221790	Barbara Wold, Caltech	060b742f4928588648943280f72afd23	https://www.encodeproject.org/files/ENCFF000DQX/@@download/ENCFF000DQX.gtf.gz	hg19	
ENCFF000DQZ	gtf	transcript quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	1	1						4021258	Barbara Wold, Caltech	3c0d1661f8a40bf821f58743e55da46e	https://www.encodeproject.org/files/ENCFF000DQZ/@@download/ENCFF000DQZ.gtf.gz	hg19	
ENCFF000DRB	gtf	transcript quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	2	1						4277141	Barbara Wold, Caltech	7a395824a160f9ef1013e840f146ee9e	https://www.encodeproject.org/files/ENCFF000DRB/@@download/ENCFF000DRB.gtf.gz	hg19	
ENCFF000DRF	gtf	transcript quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	1	1						13608108	Barbara Wold, Caltech	618e4c8344400e48386c93f21de3eeef	https://www.encodeproject.org/files/ENCFF000DRF/@@download/ENCFF000DRF.gtf.gz	hg19	
ENCFF000DRH	gtf	transcript quantifications	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	2	1						13648923	Barbara Wold, Caltech	8186a27e795b042287e1148e3b1aee06	https://www.encodeproject.org/files/ENCFF000DRH/@@download/ENCFF000DRH.gtf.gz	hg19	
ENCFF000DRJ	bigWig	signal	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	1	1						191323785	Barbara Wold, Caltech	ac40996bbdd0c0438168c5aab5473766	https://www.encodeproject.org/files/ENCFF000DRJ/@@download/ENCFF000DRJ.bigWig	hg19	
ENCFF000DRM	bigWig	signal	ENCSR000EYR	RNA-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	15 year	2	1						208042144	Barbara Wold, Caltech	c63b25f38723d211ef77e8b1250b4cbd	https://www.encodeproject.org/files/ENCFF000DRM/@@download/ENCFF000DRM.bigWig	hg19	
ENCFF000DWK	gtf	exon quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	1	1						8098498	Barbara Wold, Caltech	e4c24d036dfb013e3833019f41df6aaf	https://www.encodeproject.org/files/ENCFF000DWK/@@download/ENCFF000DWK.gtf.gz	hg19	
ENCFF000DWM	gtf	exon quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	2	1						8153498	Barbara Wold, Caltech	f24c330bdee348a4b22fc39d88848efa	https://www.encodeproject.org/files/ENCFF000DWM/@@download/ENCFF000DWM.gtf.gz	hg19	
ENCFF000DXY	gtf	gene quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	1	1						1093956	Barbara Wold, Caltech	716f0e96de4468566be522a2d4c582e1	https://www.encodeproject.org/files/ENCFF000DXY/@@download/ENCFF000DXY.gtf.gz	hg19	
ENCFF000DYA	gtf	gene quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	2	1						1220743	Barbara Wold, Caltech	1a2ae71f8d456db33a83ba9ab95e5cac	https://www.encodeproject.org/files/ENCFF000DYA/@@download/ENCFF000DYA.gtf.gz	hg19	
ENCFF000DYC	gtf	gene quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	1	1						1957350	Barbara Wold, Caltech	e1853cbbd73f1ecc9a4b6125d91c1c40	https://www.encodeproject.org/files/ENCFF000DYC/@@download/ENCFF000DYC.gtf.gz	hg19	
ENCFF000DYF	gtf	gene quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	2	1						1966772	Barbara Wold, Caltech	81e86613a893e36ffa115b8163ead5a1	https://www.encodeproject.org/files/ENCFF000DYF/@@download/ENCFF000DYF.gtf.gz	hg19	
ENCFF000DYL	gtf	transcription start sites	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	1	1						3257295	Barbara Wold, Caltech	291b26d4ee75667c6961f6a42cdca27b	https://www.encodeproject.org/files/ENCFF000DYL/@@download/ENCFF000DYL.gtf.gz	hg19	
ENCFF000DYN	gtf	transcription start sites	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	2	1						3283709	Barbara Wold, Caltech	6cfecef0953867d157745b3d620aa123	https://www.encodeproject.org/files/ENCFF000DYN/@@download/ENCFF000DYN.gtf.gz	hg19	
ENCFF000DYP	gtf	transcript quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	1	1						4462460	Barbara Wold, Caltech	d6a578f50c057d89204b2587f765479f	https://www.encodeproject.org/files/ENCFF000DYP/@@download/ENCFF000DYP.gtf.gz	hg19	
ENCFF000DYR	gtf	transcript quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	2	1						4839711	Barbara Wold, Caltech	53288a65791f700b1f187bde8b1d20f7	https://www.encodeproject.org/files/ENCFF000DYR/@@download/ENCFF000DYR.gtf.gz	hg19	
ENCFF000DYX	gtf	transcript quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	1	1						13712764	Barbara Wold, Caltech	869bad84d8766a22c0c4ed7026ce735d	https://www.encodeproject.org/files/ENCFF000DYX/@@download/ENCFF000DYX.gtf.gz	hg19	
ENCFF000DYZ	gtf	transcript quantifications	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	2	1						13758982	Barbara Wold, Caltech	c196b9c1a135528f15ba5b46b47efcb3	https://www.encodeproject.org/files/ENCFF000DYZ/@@download/ENCFF000DYZ.gtf.gz	hg19	
ENCFF000DZA	bigWig	signal	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	1	1						259844063	Barbara Wold, Caltech	1ac9727992f3457169c3d159c07e1d4f	https://www.encodeproject.org/files/ENCFF000DZA/@@download/ENCFF000DZA.bigWig	hg19	
ENCFF000DZD	bigWig	signal	ENCSR000EYO	RNA-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-01-17	ENCODE		see document	>200	53 year	2	1						262660840	Barbara Wold, Caltech	d515e68f475eb0fa8db58bef58273aca	https://www.encodeproject.org/files/ENCFF000DZD/@@download/ENCFF000DZD.bigWig	hg19	
ENCFF000MTQ	bigWig	raw signal	ENCSR000BYL	RNA-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	4 year	1	1						75778445	Richard Myers, HAIB	e34bec87c31f36bd32972b4386ea35e9	https://www.encodeproject.org/files/ENCFF000MTQ/@@download/ENCFF000MTQ.bigWig	hg19	
ENCFF000MTS	bigWig	raw signal	ENCSR000BYL	RNA-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	4 year	2	1						73869332	Richard Myers, HAIB	87427f67ec1aedbf01386f533673ef42	https://www.encodeproject.org/files/ENCFF000MTS/@@download/ENCFF000MTS.bigWig	hg19	
ENCFF000MTU	gtf	transcript quantifications	ENCSR000BYL	RNA-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	4 year	1	1						7223744	Richard Myers, HAIB	8f66a70454b46ff0ec9f164beac8e26f	https://www.encodeproject.org/files/ENCFF000MTU/@@download/ENCFF000MTU.gtf.gz	hg19	
ENCFF000MTX	gtf	transcript quantifications	ENCSR000BYL	RNA-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	4 year	2	1						7220328	Richard Myers, HAIB	9da88bf94d6706ff3285b16167c41b53	https://www.encodeproject.org/files/ENCFF000MTX/@@download/ENCFF000MTX.gtf.gz	hg19	
ENCFF000MSW	bigWig	raw signal	ENCSR000BYM	RNA-seq	EFO:0002713	Panc1	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	56 year	1	1						76956368	Richard Myers, HAIB	9bcf3589998fcb7cc5ce601fdde24f1d	https://www.encodeproject.org/files/ENCFF000MSW/@@download/ENCFF000MSW.bigWig	hg19	
ENCFF000MSX	bigWig	raw signal	ENCSR000BYM	RNA-seq	EFO:0002713	Panc1	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	56 year	2	1						74145044	Richard Myers, HAIB	9362883d3e51c4ac9a7d672fb58d36cc	https://www.encodeproject.org/files/ENCFF000MSX/@@download/ENCFF000MSX.bigWig	hg19	
ENCFF000MTA	gtf	transcript quantifications	ENCSR000BYM	RNA-seq	EFO:0002713	Panc1	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	56 year	1	1						7205003	Richard Myers, HAIB	61272387a9b6842f1ed0d654de995414	https://www.encodeproject.org/files/ENCFF000MTA/@@download/ENCFF000MTA.gtf.gz	hg19	
ENCFF000MTD	gtf	transcript quantifications	ENCSR000BYM	RNA-seq	EFO:0002713	Panc1	immortalized cell line	unknown	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	56 year	2	1						7199917	Richard Myers, HAIB	c224bfe7b2e7ff935a2fd1dc0921c84e	https://www.encodeproject.org/files/ENCFF000MTD/@@download/ENCFF000MTD.gtf.gz	hg19	
ENCFF001MGU	bigWig	signal	ENCSR000CIG	RNA-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	0 day	1	1						145072987	Ross Hardison, PennState	0abda22c5b47d8267366d6d1bb882616	https://www.encodeproject.org/files/ENCFF001MGU/@@download/ENCFF001MGU.bigWig	mm9	
ENCFF001MGY	bigWig	signal	ENCSR000CIG	RNA-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	0 day	2	1						127056954	Ross Hardison, PennState	42e8092be7e13a5e97a0e5a78a1180e4	https://www.encodeproject.org/files/ENCFF001MGY/@@download/ENCFF001MGY.bigWig	mm9	
ENCFF001QSH	bigWig	raw minus strand signal	ENCSR000CLX	RNA-seq	EFO:0005481	Patski	immortalized cell line	unknown	female	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		1	1						36086356	John Stamatoyannopoulos, UW	5e5e1af8f390c22691acfd3c4b9c9f72	https://www.encodeproject.org/files/ENCFF001QSH/@@download/ENCFF001QSH.bigWig	mm9	
ENCFF001QSI	bigWig	raw minus strand signal	ENCSR000CLX	RNA-seq	EFO:0005481	Patski	immortalized cell line	unknown	female	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		2	1						69835344	John Stamatoyannopoulos, UW	a611cd258de97d59a135e0da880e8f95	https://www.encodeproject.org/files/ENCFF001QSI/@@download/ENCFF001QSI.bigWig	mm9	
ENCFF001QSJ	bigWig	raw plus strand signal	ENCSR000CLX	RNA-seq	EFO:0005481	Patski	immortalized cell line	unknown	female	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		1	1						33650479	John Stamatoyannopoulos, UW	ebb6efac56f19f778d8dcd8ea6ff9244	https://www.encodeproject.org/files/ENCFF001QSJ/@@download/ENCFF001QSJ.bigWig	mm9	
ENCFF001QSL	bigWig	raw plus strand signal	ENCSR000CLX	RNA-seq	EFO:0005481	Patski	immortalized cell line	unknown	female	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		2	1						78699382	John Stamatoyannopoulos, UW	5d2fd4c2dc1305824b6c5c41844abe5c	https://www.encodeproject.org/files/ENCFF001QSL/@@download/ENCFF001QSL.bigWig	mm9	
ENCFF001QST	bigWig	signal	ENCSR000CLX	RNA-seq	EFO:0005481	Patski	immortalized cell line	unknown	female	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		1	1						80350170	John Stamatoyannopoulos, UW	1c69dd6ede96192115a7d0dae2feaee6	https://www.encodeproject.org/files/ENCFF001QST/@@download/ENCFF001QST.bigWig	mm9	
ENCFF001QSU	bigWig	signal	ENCSR000CLX	RNA-seq	EFO:0005481	Patski	immortalized cell line	unknown	female	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		2	1						157835398	John Stamatoyannopoulos, UW	2cee40dda48b2a3d8386254fba0e213d	https://www.encodeproject.org/files/ENCFF001QSU/@@download/ENCFF001QSU.bigWig	mm9	
ENCFF001QRY	bigWig	raw minus strand signal	ENCSR000CLW	RNA-seq	EFO:0001222	NIH3T3	immortalized cell line	unknown	unknown	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		1	1						64581965	John Stamatoyannopoulos, UW	4123551c105887c513922a5eabbdc895	https://www.encodeproject.org/files/ENCFF001QRY/@@download/ENCFF001QRY.bigWig	mm9	
ENCFF001QRZ	bigWig	raw minus strand signal	ENCSR000CLW	RNA-seq	EFO:0001222	NIH3T3	immortalized cell line	unknown	unknown	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		2	1						67197979	John Stamatoyannopoulos, UW	0bafacf4d06f758b5e0c8ee86edcad8c	https://www.encodeproject.org/files/ENCFF001QRZ/@@download/ENCFF001QRZ.bigWig	mm9	
ENCFF001QSA	bigWig	raw plus strand signal	ENCSR000CLW	RNA-seq	EFO:0001222	NIH3T3	immortalized cell line	unknown	unknown	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		1	1						58964107	John Stamatoyannopoulos, UW	5442ddb6d04f16a5369a52579fe6b3d0	https://www.encodeproject.org/files/ENCFF001QSA/@@download/ENCFF001QSA.bigWig	mm9	
ENCFF001QSB	bigWig	raw plus strand signal	ENCSR000CLW	RNA-seq	EFO:0001222	NIH3T3	immortalized cell line	unknown	unknown	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		2	1						61021099	John Stamatoyannopoulos, UW	31392e5808cdbd3328603b7fd234eac4	https://www.encodeproject.org/files/ENCFF001QSB/@@download/ENCFF001QSB.bigWig	mm9	
ENCFF001QSE	bigWig	signal	ENCSR000CLW	RNA-seq	EFO:0001222	NIH3T3	immortalized cell line	unknown	unknown	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		1	1						114192877	John Stamatoyannopoulos, UW	806e970cefbcdc94be9c13179bb7bcfa	https://www.encodeproject.org/files/ENCFF001QSE/@@download/ENCFF001QSE.bigWig	mm9	
ENCFF001QSF	bigWig	signal	ENCSR000CLW	RNA-seq	EFO:0001222	NIH3T3	immortalized cell line	unknown	unknown	Mus musculus							polyadenylated mRNA		see document	see document		2012-07-10	ENCODE		see document	>200		2	1						118796662	John Stamatoyannopoulos, UW	ac640e83e5ca83987cb2d34f54d16ec0	https://www.encodeproject.org/files/ENCFF001QSF/@@download/ENCFF001QSF.bigWig	mm9	
ENCFF001LBS	bigWig	signal	ENCSR000CGU	RNA-seq	EFO:0005483	ES-Bruce4	stem cell	embryonic	male	Mus musculus							polyadenylated mRNA			see document		2011-08-04	ENCODE		see document	>200		1	1						93155936	Bing Ren, UCSD	00c7fa9738e57fb7991375b94c534c49	https://www.encodeproject.org/files/ENCFF001LBS/@@download/ENCFF001LBS.bigWig	mm9	
ENCFF001LBU	bigWig	signal	ENCSR000CGU	RNA-seq	EFO:0005483	ES-Bruce4	stem cell	embryonic	male	Mus musculus							polyadenylated mRNA			see document		2011-08-04	ENCODE		see document	>200		2	1						86288811	Bing Ren, UCSD	bbc1c2c3d98cd45b98d77ab64a792be2	https://www.encodeproject.org/files/ENCFF001LBU/@@download/ENCFF001LBU.bigWig	mm9	
ENCFF001MHM	bigWig	signal	ENCSR000CIH	RNA-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol						polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	0 day	1	1						65393835	Ross Hardison, PennState	ad4d2a6443f6f071d212e97eeb879571	https://www.encodeproject.org/files/ENCFF001MHM/@@download/ENCFF001MHM.bigWig	mm9	
ENCFF001MHO	bigWig	signal	ENCSR000CIH	RNA-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol						polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document	>175	0 day	2	1						60689531	Ross Hardison, PennState	da09912372b2b628aa39d6e851156b44	https://www.encodeproject.org/files/ENCFF001MHO/@@download/ENCFF001MHO.bigWig	mm9	
ENCFF000MSM	bigWig	raw signal	ENCSR000BXX	RNA-seq	EFO:0002796	Jurkat	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	14 year	1	1						56857603	Richard Myers, HAIB	6595c6e0894bf2b8de5f67d79d46dc53	https://www.encodeproject.org/files/ENCFF000MSM/@@download/ENCFF000MSM.bigWig	hg19	
ENCFF000MSO	bigWig	raw signal	ENCSR000BXX	RNA-seq	EFO:0002796	Jurkat	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	14 year	2	1						28950110	Richard Myers, HAIB	f5ef99df76cc33dff4d47b3d58016087	https://www.encodeproject.org/files/ENCFF000MSO/@@download/ENCFF000MSO.bigWig	hg19	
ENCFF000MSP	gtf	transcript quantifications	ENCSR000BXX	RNA-seq	EFO:0002796	Jurkat	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	14 year	1	1						7165697	Richard Myers, HAIB	c7fac8cd55a46c168ce2c83495570a3a	https://www.encodeproject.org/files/ENCFF000MSP/@@download/ENCFF000MSP.gtf.gz	hg19	
ENCFF000MSR	gtf	transcript quantifications	ENCSR000BXX	RNA-seq	EFO:0002796	Jurkat	immortalized cell line	child	male	Homo sapiens							polyadenylated mRNA		see document	see document		2012-02-23	ENCODE		see document	>200	14 year	2	1						7110093	Richard Myers, HAIB	4a4662cf35bfe9a6d9e35b9d75285f71	https://www.encodeproject.org/files/ENCFF000MSR/@@download/ENCFF000MSR.gtf.gz	hg19	
